id,adult,backdrop_path,genre_ids,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
321343,FALSE,/r8N23UfQxdSJG7Q7vkNna88XOYj.jpg,[18],en,Rites of Passage,"Made with a message of hope, Rites of Passage is a raw, uncensored and honest film inspired by the life experiences of the young people involved in the making of this powerful feature-length drama. Six interwoven stories show these teenagers negotiating the dangers and discoveries of their age and because the cast were also the crew what emerges is a self portrait of resilient kids responding to the challenges surrounding them.  They might live in public housing and come from families that have seen disadvantage and hardship.  But with frankness and courage, these young people have dipped below the surface of their often tough exteriors to reveal what’s going on inside their lives.",1.213655,/78Y3DobmWWNS8dKOrjHcSN5cIUa.jpg,7/29/2013,Rites of Passage,FALSE,10,1
37800,FALSE,,"[10770, 35]",en,Neville's Island,Comedy about 4 middle aged businessmen on a team building exercise in the lake district,1.213238,/wcXNYBBjNdmixDUKGW7FRbp525f.jpg,1/1/1998,Neville's Island,FALSE,4.3,3
77368,FALSE,/hmMCO5rkPMQzRZQAivzWLfyDvNq.jpg,[18],en,Private Road,"Receptionist Anne’s new relationship with nascent writer Peter is opening her eyes to a new lifestyle, one far removed from her comfortable middle-class background.",1.212323,/zr9RG9XGbPIG099lGBpDbRGP6XQ.jpg,1/17/1971,Private Road,FALSE,8,3
154818,FALSE,,[99],en,Canyon,"“A silent perusal of the Grand Canyon, morning to night, from a single, fixed camera position, by means of constant dissolves spaced a few seconds apart. Man — entirely absent — is no longer the center of the universe; the canyon exists outside of him. Despite the invisible photographer and his technologically-caused dissolves, this is a creditable approximation of the true foreign-ness of nature.”  — Amos Vogel, Film as a Subversive Art (1974)",1.212082,/dhT3ViyZCl09uOskL89XHstL8lr.jpg,12/31/1970,Canyon,FALSE,6.5,2
56774,FALSE,/lN5nUJ8YOh2sUQpkcmH2t29ql4c.jpg,[18],en,Chutney Popcorn,"Reena is a young Indian American lesbian who lives and works in New York. Her sister Sarita, who is happily married, discovers that she is infertile. Reena offers to be a surrogate mother for her sister's baby, hoping to improve her relationship with their mother, who disapproves of Reena's sexual orientation. Reena has second thoughts when her girlfriend Lisa feels left out.",1.211961,/xJ6ZfrEMcg4swtsTl5gg6dFtw0D.jpg,1/11/2001,Chutney Popcorn,FALSE,4.9,4
51534,FALSE,/dqpN34lxb2zwCJ3dxKaDpxHMUBU.jpg,"[35, 18]",en,My Effortless Brilliance,"Lynn Shelton's ""My Effortless Brilliance"" is a study in the relationship between cocky, fussy, thoroughly-city-mouse author Eric (Sean Nelson) and his ex-best-friend, the tersely powerful journalist and wood-chopper Dylan (Basil Harris). Dylan, fed up with Eric's self-involved antics, dumps him and disappears to live in a log cabin in the woods of Eastern Washington; two years later, Eric arrives (sporting a Prius, white sneakers, and a fear of spiders) to mend the friendship.",1.211634,/jtHPLKqlU6GVJnAtLOb6ipFYUS9.jpg,3/9/2008,My Effortless Brilliance,FALSE,5.7,3
16861,FALSE,/hvpuJ3d7jFyyQInkMErIo4X3ix5.jpg,[35],en,Kicking the Dog,"Twelve friends spend one last great summer together, partying and reminiscing, ultimately realizing they will soon go their separate ways in life",1.211204,/whZwyL8yJ8ZEcUaFRoRkWNd3C0B.jpg,4/21/2009,Kicking the Dog,FALSE,5,4
27220,FALSE,,[18],en,Two Brothers,"A short independent drama about two brothers trying to patch up the holes in their relationship, while coming to terms with their personal differences. One brother has moved away from home rather than confront his family with the fact that he's gay; he eventually has a reunion with his older brother, who ran away from home years before, with no explanation regarding where he went and why.",1.211029,/bTBdjIPa2XnQYRKHjYq4t4be7dl.jpg,7/14/2001,Two Brothers,FALSE,8,1
128152,FALSE,,"[27, 53]",en,Dracula's Widow,"Dracula's wife, Vanessa, comes back to life and attacks Raymond who has a waxworks museum, where he displays notorious monsters and murderers.",1.210486,/vyjAILhwuRUr2DqTESuUhQooHxb.jpg,7/2/1988,Dracula's Widow,FALSE,3.7,3
52050,FALSE,,[18],en,The Princess of Nebraska,A pregnant San Francisco Chinese teenage immigrant named Sasha tells of life in America.,1.205617,/v0FwuMV8wEEIfdSu13TO8VNpf85.jpg,6/20/2008,The Princess of Nebraska,FALSE,5.4,4
208500,FALSE,/kxQ1QqvCmFYaVtOwUngQUJtUy7.jpg,"[18, 37]",en,Sacred Ground,"SACRED GROUND tells the fact-based story of a mountain man and his Indian wife who happen upon a partially built cabin and finish it for their own home, not realizing that they occupy a sacred burial ground. A Paiute burial party clashes with the couple and in the ensuing skirmish, the wife is critically wounded while in the middle of childbirth. Bitter over her loss and needing a wetnurse for his baby, he steals one of the Paiute woman who had just lost a baby. In this modern version of Helen of Troy, the battle is on, as he takes on the whole band in a desperate attempt to survive. Written by Dale Roloff",1.205276,/cJQMjjpvodXhe2BCNHHJSw2fBo0.jpg,3/11/1983,Sacred Ground,FALSE,7,2
23976,FALSE,/dTFhLe8bT2wg4wKXKWC9iP5E2T4.jpg,[99],en,Nursery University,"Set in New York City, the epicenter of a phenomenon cropping up in communities across the United States, ""Nursery University"" reveals the oddly competitive process of nursery school admissions. The film tells the story of five families attempting to place their toddlers in preschool classrooms that have limited space and high price tags.",1.204337,/wWU2xAJquanw96L4614Gkr7hDmL.jpg,4/24/2009,Nursery University,FALSE,5.4,4
48174,FALSE,/6TyErbVWE6rlFMASpzXwZQgOOl0.jpg,"[18, 10769]",en,Kings,"In the mid 1970s a group of young men leave the Connemara Gaeltacht, bound for London and filled with ambition for a better life. After thirty years, they meet again at the funeral of their youngest friend, Jackie. The film intersperses flashbacks of a lost youth in Ireland with the harsh realities of modern life. For some the thirty years has been hard, working in building sites across Britain. Slowly the truth about Jackie's death become clear and the friends discover they need each other more than ever. However, by the end, the friends split up for good, going their separate ways.",1.203942,/vsK3X62163ROGuYeyYFiYCwsoZC.jpg,9/21/2007,Kings,FALSE,5.5,4
46808,FALSE,/yKb5bOY8zaKaZduizKOPWZXkrMR.jpg,"[35, 53]",en,Tallinn pimeduses,"In August, 1991, Estonia reclaims its independence from the USSR and brings to its national bank nearly $1 billion in gold bullion hidden in Paris for 50 years. Russian mobsters have a bold plan to hijack the gold after shutting down the capital's power at midnight. For this they need Toivo, an electrical technician. His wife is pregnant and she urges him to take the job (""$5000 buys lots of baby food""). After Toivo leaves for the plant, his wife goes into labor. Birth and blackout happen simultaneously; the baby needs an incubator, but there's no power. Jealousies within the Mob undercut the plan's smooth operation, and soon the Mob has Toivo to deal with as well.",1.202765,/ejlt1wrNARwPq2835tNHWTPwGlm.jpg,6/6/1993,Darkness in Tallinn,FALSE,6.4,4
58026,FALSE,/9rfI5ExBcyLihMWpn21w3bsagWh.jpg,"[80, 18]",en,Rosario,"Based on a true story and set in one of the most colorful periods in Philippine history, ROSARIO is destined to be a modern masterpiece in Philippine filmmaking. It is a monumental yet intimate portrait of a woman's emancipation and the sometimes painful consequencesof following one's desires.",1.202556,/eomac5Gd3MZzBIGtgE9fVBEAB18.jpg,12/2/2010,Rosario,FALSE,0,0
338419,FALSE,,"[35, 18]",en,Symphony for a Sinner,"Symphony for a Sinner (1979) was a long, lavishly photographed color film generally considered the magnum opus of the class productions.",1.202513,/gkeHFoBI6hhCOUcfyIplXZssLeN.jpg,1/2/1979,Symphony for a Sinner,FALSE,8,1
47534,FALSE,/yZHtUlnl3vhW8NQYjmkUS82owuj.jpg,"[28, 12, 18]",en,Fighting Tommy Riley,"An aging trainer and a young fighter, both in need of a second chance, team-up to overcome the demons of their past...and chase the dreams of their future.",1.201908,/f6fC8yCV7ttK8F8ygL2pxj0H5sr.jpg,5/6/2005,Fighting Tommy Riley,FALSE,5.3,4
165356,FALSE,,[18],en,Guns of the Trees,"A depressed woman, Barbara, is on the verge of suicide while a man she meets in a church and a married couple try to convince her that life is worth living.",1.201568,/zyX82UKEVfP5gORN0LT06CXaG0X.jpg,2/28/1961,Guns of the Trees,FALSE,7.7,3
62635,FALSE,/cpjHbKE1mYbyAPx6wJ7M6M9UACv.jpg,"[99, 10769]",en,Unmistaken Child,"In Nepal, a venerable monk, Geshe Lama Konchog, dies and one of his disciples, a youthful monk named Tenzin Zopa, searches for his master's reincarnation. The film follows his search to the Tsum Valley where he finds a young boy of the right age who uncannily responds to Konchog's possessions. Is this the reincarnation of the master? After the boy passes several tests, Tenzin takes him to meet the Dali Lama. Will the parents agree to let the boy go to the monastery, and, if so, how will the child respond? Central to the film is the relationship the child develops with Tenzin.",1.201211,/4Vql2pRMn0wyUvojeBFQTHeBdj1.jpg,6/7/2009,Unmistaken Child,FALSE,4.7,3
31069,FALSE,,[18],en,Virgin,"When a teenager finds herself pregnant, with no memory of having had sex, she determines that she is carrying the child of God.",1.201173,/ylKWLwImfZgvQFxMAYVPUpt5bwJ.jpg,1/1/2003,Virgin,FALSE,0.5,1
155003,FALSE,,[18],en,The Liberation of the Mannique Mechanique,"Although best known for his photography, Steven Arnold also wrote, designed, and directed several groundbreaking visionary films, The Liberation of Mannique Mechanique being the first. Stuart Comer of the Tate Modern (London) said of Mannique: “a macabre, decadent work presenting mannequins and models that travel through strange universes toward possible self-discovery.” Brooklyn-based artist and writer Kate Wadkins in a recent online article observed: “Arnold’s films are dream-like visions of androgynous beings. Their narratives are modern-day fairy tales and reveries about gender — all through the lens of an acid trip.”",1.201092,/gIWAGhKglxxvKDjy9rFdZ7eKfpE.jpg,5/19/1967,The Liberation of the Mannique Mechanique,FALSE,6.3,3
396728,FALSE,/18js4fR3Ml2nmXK2bukyxJDanr6.jpg,"[35, 18, 10749]",en,Liminality,"An ensemble of interconnected twentysomethings struggle with the complications of life, work, and love as they cross paths in the city throughout one day.",1.199508,/lBm7DreveWrBmH1OUglkue7pKzB.jpg,9/25/2014,Liminality,FALSE,0,0
102421,FALSE,,"[18, 53]",en,Golden Apples of the Sun,"Behind these bars lies an unbridled fury. Caged Terror-a tale of madness, infidelity and revenge. Everyone needs to get away from it all, and the country is the most tranquil place to escape life's everyday battles. Or is it? Richard and Janet, a city couple, find that just the opposite is true as their weekend getaway is transformed into a frightening and primitive wilderness. Camping for the night in a seemingly abandoned farmhouse, the two are suddenly joined by strangers who have been secretly watching them all afternoon. Strangers who will soon cage Richard like a trapped animal and ravage his wife. Strangers who will drive Richard berserk in the cold and inhuman isolation of Caged Terror.",1.198667,/A4rmyJN6I8osxbXN7TY8t0vchZT.jpg,6/6/1973,Golden Apples of the Sun,FALSE,1,1
69061,FALSE,/ffhOCIcNf9kLFKi17PNHlyjhBbr.jpg,[35],en,Dr. Otto and the Riddle of the Gloom Beam,Ernest P. Worrell grows a hand out of the top of his head and tries to destroy the world.,1.197684,/SFI32foqsdqvNlWRDN4X35L61t.jpg,4/9/1986,Dr. Otto and the Riddle of the Gloom Beam,FALSE,5.8,4
454157,FALSE,,[878],en,Alistair1918,A social work grad student’s film project on L.A. homelessness becomes something quite other when she and her friends encounter a man claiming to be from another time and place.,1.197072,/kgUfEMHnNAITwpFq0cp3rGEfsl.jpg,7/21/2016,Alistair1918,FALSE,0,0
19582,FALSE,/6NVJOQUclv0TAivQQD4GOuYytJn.jpg,"[35, 99]",en,Sherman's Way,"An eccentric Olympic has-been who prefers leisure to work, finds himself stuck with a rigid pre-law Yale student with no time for wasting time. Between skinny-dipping and stealing cars, this odd-couple learn from each other that balance is the key to getting the girl, getting the job and getting a life.",1.196106,/puS1ZQG3jor1soGdUzDW5tvj0pF.jpg,2/29/2008,Sherman's Way,FALSE,4.5,4
51820,FALSE,,[35],en,The Salon,A Beauty shop owner finds romance as she struggles to save her business.,1.195902,/v1A4FubLC7ZzHPh6jaWH5RptU9B.jpg,1/13/2005,The Salon,FALSE,3.5,1
320104,FALSE,/4ymgeeGideACLS02DN1EW7j6rQ2.jpg,"[878, 35, 18]",en,Plato's Reality Machine,"For Charles, video-games are a much needed escape from reality. But when virtual vixen Sophia leads him on a mysterious quest through the lovelorn lives of six New Yorkers, they will all learn that in the game of life...every heart is a moving target.",1.195901,/1M6DLojoleYQuwVv1XxHKx9UtqA.jpg,9/26/2013,Plato's Reality Machine,FALSE,7,1
83875,FALSE,,[27],en,Doctor Death: Seeker of Souls,"John Considine plays the flamboyant Dr. Death, a thousand-year-old magician who has mastered he art of transferring souls from one body to another and thereby manages to perpetuate himself by jumping from one body to the next. Apparently the Doc is a kindred spirit since his blood is a highly-corrosive acid that can strip flesh from bone",1.195471,/jbaJJWM91TCaxyr40sIx0urLPFt.jpg,10/1/1973,Doctor Death: Seeker of Souls,FALSE,5.5,2
