,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1,id,belongs_to_collection,genres,original_language,original_title,popularity,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,vote_count,vote_average,movie_id,Actor1_pop,Actor2_pop,Actor3_pop,12,878,28,18,10751,53,35,80,9648,14,27,10749,99,10402,36,10752,16,37,10769,10770,Number of Production Companies,Release Month,'US','CA','GB',OTHER,'en','otherLang'
3062,3062,3062,3062,3062,348175,0.0,"[{'name': 'Horror', 'id': 27}]",en,Dinner for Two,0.005802,"[{'name': 'Factory 2000', 'id': 4715}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2000,82.0,[],Released,,Dinner for Two,0,0.0,348175,1.164124,0.019355,0.000112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
3063,3063,3063,3063,3063,65509,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,See This Movie,0.005781,"[{'name': 'Depth of Field', 'id': 1473}, {'name': 'Camp Kellner Media', 'id': 62337}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/3/2004,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"No Script, No Budget, No Film -- No Problem!",See This Movie,0,0.0,65509,3.672687,3.08696,2.288061,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0
3064,3064,3064,3064,3064,39849,0.0,"[{'name': 'Documentary', 'id': 99}]",en,Enlighten Up!,0.003607,[],[],1/1/2008,82.0,[],Released,A Skeptic's Journey into the World of Yoga,Enlighten Up!,0,0.0,39849,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3065,3065,3065,3065,3065,63402,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Channels,0.005666,[],[],1/1/2008,107.0,[],Released,,Channels,0,0.0,63402,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3066,3066,3066,3066,3066,215157,0.0,"[{'name': 'Comedy', 'id': 35}]",en,Dirk and Betty,0.005543,"[{'name': 'AMCO Entertainment Group', 'id': 16317}, {'name': 'Standard Film Trust', 'id': 16318}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2000,92.0,[],Released,,Dirk and Betty,0,0.0,215157,3.434993,1.338625,1.084014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0
3067,3067,3067,3067,3067,43743,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Mystery', 'id': 9648}, {'name': 'Thriller', 'id': 53}]",en,Fabled,0.005389,[],[],1/1/2002,84.0,[],Released,There once was a wolf named Lupold...,Fabled,0,0.0,43743,,,,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3068,3068,3068,3068,3068,28149,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Thriller', 'id': 53}]",en,Nowhere Man,0.005366,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/11/2005,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Nowhere Man,0,0.0,28149,1.838598,0.051017,1e-06,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0
3069,3069,3069,3069,3069,339217,0.0,"[{'name': 'Documentary', 'id': 99}]",en,Estrellas,0.003568,[],[],12/13/2007,64.0,[],Released,When is a construction worker going to be a movie star?,Stars,0,0.0,339217,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,0
3070,3070,3070,3070,3070,55851,0.0,"[{'name': 'Comedy', 'id': 35}]",en,American Hormones,0.005237,[],[],11/11/2007,0.0,[],,,American Hormones,0,0.0,55851,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,0
3071,3071,3071,3071,3071,20144,0.0,"[{'name': 'Comedy', 'id': 35}]",en,Run Robot Run!,0.003541,[],[],1/1/2006,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Run Robot Run!,0,0.0,20144,0.001978,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3072,3072,3072,3072,3072,15753,0.0,"[{'name': 'Mystery', 'id': 9648}, {'name': 'Thriller', 'id': 53}]",en,Windcroft,0.004999,[],[],7/10/2007,94.0,[],Released,,Windcroft,0,0.0,15753,0.00024,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0
3073,3073,3073,3073,3073,44828,0.0,"[{'name': 'Comedy', 'id': 35}]",en,Woodpecker,0.003536,[],[],3/9/2008,87.0,[],Released,,Woodpecker,0,0.0,44828,0.0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0
3074,3074,3074,3074,3074,348164,0.0,"[{'name': 'Horror', 'id': 27}, {'name': 'Thriller', 'id': 53}]",en,Stained,0.004995,"[{'name': 'Subversive Cinema', 'id': 57713}, {'name': 'Schwartzman-Cates', 'id': 57714}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",6/1/2006,30.0,[],Released,,Stained,0,0.0,348164,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6.0,0,0,0,1,0,0
3075,3075,3075,3075,3075,437551,0.0,"[{'name': 'Documentary', 'id': 99}]",en,Gifted and Challenged: The Making of 'Shortbus',0.003533,"[{'name': 'Sundance Channel', 'id': 12574}, {'name': 'Spectrum Media Productions', 'id': 85888}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/13/2007,31.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Gifted and Challenged: The Making of 'Shortbus',0,0.0,437551,0.460992,0.4,0.041185,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3.0,1,0,0,0,0,0
3076,3076,3076,3076,3076,1861,0.0,"[{'name': 'Drama', 'id': 18}]",en,Take The Bridge,0.004959,"[{'name': 'Angel Baby Entertainment', 'id': 1100}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2007,87.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Take The Bridge,0,0.0,1861,0.036,0.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
3077,3077,3077,3077,3077,25554,0.0,"[{'name': 'Action', 'id': 28}, {'name': 'Drama', 'id': 18}, {'name': 'Thriller', 'id': 53}]",en,The Local,0.003531,[],[],1/1/2008,90.0,[],Released,,The Local,0,0.0,25554,0.04536,0.029635,0.001905,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3078,3078,3078,3078,3078,48931,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}]",en,Pánik,0.00495,[],[],3/6/2008,94.0,[],Released,,Panic,0,0.0,48931,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0
3079,3079,3079,3079,3079,57297,0.0,"[{'name': 'Comedy', 'id': 35}]",en,Searchers 2.0,0.00353,[],[],8/31/2007,96.0,[],Released,,Searchers 2.0,0,0.0,57297,0.784,0.001537,1e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0
3080,3080,3080,3080,3080,40521,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Foreign', 'id': 10769}, {'name': 'Romance', 'id': 10749}]",en,Piccadilly Cowboy,0.00353,[],[],3/16/2007,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"First he found a fiancée, then he fell in love",Piccadilly Cowboy,0,0.0,40521,0.4,0.2352,0.072,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.0,0,0,0,0,0,0
3081,3081,3081,3081,3081,12399,0.0,"[{'name': 'Documentary', 'id': 99}, {'name': 'Drama', 'id': 18}, {'name': 'Foreign', 'id': 10769}]",en,Why Didn't Anybody Tell Me It Would Become This Bad in Afghanistan,0.00353,"[{'name': 'Stichting Filmkracht', 'id': 67519}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}]",1/1/2007,70.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Why Didn't Anybody Tell Me It Would Become This Bad in Afghanistan,0,0.0,12399,2.6e-05,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.0,0,0,0,1,0,0
3082,3082,3082,3082,3082,69159,0.0,[],en,Hanging Shadows,0.00353,[],[],9/14/2007,0.0,[],Released,,Hanging Shadows,0,0.0,69159,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0
3083,3083,3083,3083,3083,32527,0.0,[],en,Soul Maid,0.00353,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2007,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Soul Maid,0,0.0,32527,0.004536,0.001291,2e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0
3084,3084,3084,3084,3084,46760,0.0,"[{'name': 'Comedy', 'id': 35}]",en,Float,0.00353,[],"[{'iso_3166_1': 'BS', 'name': 'Bahamas'}]",1/1/2007,34.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Float,0,0.0,46760,0.036,5e-06,2e-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0
3085,3085,3085,3085,3085,45163,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,The Trouble with Romance,0.004942,[],[],1/1/2007,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Trouble with Romance,0,0.0,45163,0.74769,0.003402,5e-06,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3086,3086,3086,3086,3086,18554,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Forgiving the Franklins,0.00353,[],[],1/1/2006,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Religious Sex Comedy That Believes In Odd,Forgiving the Franklins,0,0.0,18554,,,,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3087,3087,3087,3087,3087,40013,0.0,"[{'name': 'Action', 'id': 28}, {'name': 'Drama', 'id': 18}]",en,The Decoy,0.004942,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/25/2006,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In His Silence Lies the Truth,The Decoy,0,0.0,40013,0.12,0.1008,0.0576,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0,0,0,0
3088,3088,3088,3088,3088,57485,0.0,"[{'name': 'Drama', 'id': 18}]",en,Trip Out,0.0049,[],[],1/1/2005,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When a detour IS the destination.,Trip Out,0,0.0,57485,0.072,0.036,0.036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3089,3089,3089,3089,3089,98230,0.0,"[{'name': 'Horror', 'id': 27}]",en,Collinsville,0.00489,"[{'name': 'IPO Productions', 'id': 9188}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/22/2003,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Collinsville,0,0.0,98230,0.072,0.038525,0.0108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
3090,3090,3090,3090,3090,45246,0.0,"[{'name': 'Comedy', 'id': 35}]",en,Memron,0.002524,[],[],7/1/2004,0.0,[],Released,The trickle down has trickled out,Memron,0,0.0,45246,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0
3091,3091,3091,3091,3091,442310,0.0,"[{'name': 'Documentary', 'id': 99}]",en,Sad Clown Bad Dub 4: The God Loves Ugly Release Parties,0.004694,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/29/2003,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Slug and his posse disembark on a quest to prove that God Loves Ugly.,Sad Clown Bad Dub 4: The God Loves Ugly Release Parties,0,0.0,442310,0.000263,0.000123,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,1,0,0,0,0,0
3092,3092,3092,3092,3092,49218,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,The Trouble with Dee Dee,0.004683,[],[],10/16/2005,81.0,[],Released,,The Trouble with Dee Dee,0,0.0,49218,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0
3093,3093,3093,3093,3093,459898,0.0,"[{'name': 'Horror', 'id': 27}, {'name': 'Drama', 'id': 18}]",en,Daddy,0.002495,"[{'name': 'Black Cat Cinema', 'id': 90964}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/15/2003,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He comes after bad little girls.,Daddy,0,0.0,459898,0.184192,0.080738,0.002177,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.0,1,0,0,0,0,0
3094,3094,3094,3094,3094,458206,0.0,"[{'name': 'Documentary', 'id': 99}]",es,Locos de la bandera,0.004612,"[{'name': 'Instituto Nacional de Cine y Artes Audiovisuales (INCAA)', 'id': 6458}, {'name': 'Comisión de Familiares de Caídos en Malvinas e Islas del Atlántico Sur', 'id': 90524}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",7/28/2005,,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,Locos de la bandera,0,0.0,458206,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7.0,0,0,0,1,0,0
3095,3095,3095,3095,3095,442523,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Music', 'id': 10402}]",en,Disco Fever,0.000486,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/1/1978,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What really goes on behind the scenes of the drug and sex crazed Disco world.,Disco Fever,0,0.0,442523,2.080579,0.344018,0.000318,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12.0,1,0,0,0,0,0
3096,3096,3096,3096,3096,34057,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",en,In Memory of My Father,0.003947,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/3/2005,96.0,[],Released,... but what about me?,In Memory of My Father,0,0.0,34057,2.611516,2.290321,1.028969,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,0,0,0,0,0
3097,3097,3097,3097,3097,37804,0.0,"[{'name': 'Comedy', 'id': 35}]",en,No Sleep 'til Madison,0.003777,[],[],4/4/2002,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some things just aren't on the itinerary.,No Sleep 'til Madison,0,0.0,37804,0.44647,1e-06,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0
3098,3098,3098,3098,3098,39388,0.0,"[{'name': 'Romance', 'id': 10749}]",en,Courting Courtney,0.003724,[],[],6/9/1997,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Being a single woman in the nineties is one thing. Being a single woman in her thirties...is another,Courting Courtney,0,0.0,39388,1.790352,1.123863,0.657429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0
3099,3099,3099,3099,3099,418226,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Crime', 'id': 80}]",en,The Primitives,0.00365,"[{'name': 'Border', 'id': 81840}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",10/1/1962,70.0,[],Released,,The Primitives,0,0.0,418226,0.4,0.001143,0.000408,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,0,0,1,0,0,0
3100,3100,3100,3100,3100,261588,0.0,"[{'name': 'Science Fiction', 'id': 878}]",en,Suroh: Alien Hitchhiker,0.001382,"[{'name': 'Willing Suspension Films', 'id': 18180}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/15/1996,74.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Crash-landed and wounded alien,Suroh: Alien Hitchhiker,0,0.0,261588,0.000408,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.0,1,0,0,0,0,0
3101,3101,3101,3101,3101,55736,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Moving Malcolm,0.00238,[],[],1/1/2003,83.0,[],Released,A comedy that'll move you.,Moving Malcolm,0,0.0,55736,1.648143,0.260172,0.216784,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3102,3102,3102,3102,3102,30910,0.0,"[{'name': 'Drama', 'id': 18}]",en,Went to Coney Island on a Mission from God... Be Back by Five,0.001367,[],[],1/1/1998,94.0,[],Released,,Went to Coney Island on a Mission from God... Be Back by Five,0,0.0,30910,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3103,3103,3103,3103,3103,396838,0.0,"[{'name': 'Animation', 'id': 16}, {'name': 'Fantasy', 'id': 14}]",en,Alice Underground,0.003422,"[{'name': 'General Productions LLC', 'id': 76577}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/12/1999,26.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Alice Underground,0,0.0,396838,0.4,0.00324,0.000423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9.0,1,0,0,0,0,0
3104,3104,3104,3104,3104,50954,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Crime', 'id': 80}]",en,V.D.,0.003401,[],[],1/1/1961,91.0,[],Released,The teen-age scandal that is becoming the nation's deepest shame! No holds barred!,V.D.,0,0.0,50954,0.002181,0.000202,3.7e-05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3105,3105,3105,3105,3105,53938,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Music', 'id': 10402}]",de,Neujahrskonzert 2004,0.002356,[],[],2/10/2004,0.0,[],Released,,Neujahrskonzert 2004,0,0.0,53938,0.0,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0
3106,3106,3106,3106,3106,46730,0.0,"[{'name': 'Drama', 'id': 18}]",en,"Goodnight, Joseph Parker",0.003324,[],[],10/1/2004,0.0,[],Released,When there's no place left to go but home,"Goodnight, Joseph Parker",0,0.0,46730,1.01225,0.685609,0.394171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0
3107,3107,3107,3107,3107,95150,0.0,"[{'name': 'Music', 'id': 10402}, {'name': 'Documentary', 'id': 99}]",en,Give 'Em The Boot,0.002356,"[{'name': 'Hellcat Records', 'id': 91077}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/2/2005,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Film By Tim Armstrong,Give 'Em The Boot,0,0.0,95150,0.861596,0.4,0.091728,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,8.0,1,0,0,0,0,0
3108,3108,3108,3108,3108,29366,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Love: What Is True Love,0.002356,[],[],1/1/2003,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Love: What Is True Love,0,0.0,29366,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3109,3109,3109,3109,3109,49228,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",en,Welcome To September,0.003305,[],[],3/24/2005,89.0,[],Released,,Welcome To September,0,0.0,49228,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0
3110,3110,3110,3110,3110,47413,0.0,"[{'name': 'Drama', 'id': 18}, {'name': 'Science Fiction', 'id': 878}]",en,After the Apocalypse,0.0033,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/12/2004,72.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,After the Apocalypse,0,0.0,47413,0.000292,0.000273,1.8e-05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,0,0,0,0
3111,3111,3111,3111,3111,407903,0.0,"[{'name': 'Romance', 'id': 10749}, {'name': 'Comedy', 'id': 35}]",en,Soulmates,0.002353,"[{'name': 'Back Corner Productions,', 'id': 79642}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/14/2004,110.0,[],Released,,Soulmates,0,0.0,407903,0.0468,0.0108,0.000727,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.0,1,0,0,0,0,0
3112,3112,3112,3112,3112,55940,0.0,"[{'name': 'Drama', 'id': 18}]",en,Cruel But Necessary,0.003294,[],[],7/1/2005,92.0,[],Released,,Cruel But Necessary,0,0.0,55940,0.168,0.004536,0.000225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0
3113,3113,3113,3113,3113,57202,0.0,"[{'name': 'Comedy', 'id': 35}, {'name': 'Documentary', 'id': 99}]",en,Hacks,0.002353,[],[],8/2/2002,93.0,[],Released,,Hacks,0,0.0,57202,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0
3114,3114,3114,3114,3114,48332,0.0,"[{'name': 'Thriller', 'id': 53}]",en,The Hit List,0.002353,[],[],1/1/2005,0.0,[],Released,,The Hit List,0,0.0,48332,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0
3115,3115,3115,3115,3115,296213,0.0,[],es,Hilo de Araña,0.002353,[],[],10/1/2004,,[],Released,,Hilo de Araña,0,0.0,296213,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0
3116,3116,3116,3116,3116,484346,0.0,"[{'name': 'Drama', 'id': 18}]",en,Makebelieve,0.003289,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/27/2000,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Makebelieve,0,0.0,484346,0.4,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,0,0,0,0,0
3117,3117,3117,3117,3117,117606,0.0,"[{'name': 'Drama', 'id': 18}]",en,Cadillac Girls,0.00324,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",5/28/1993,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The road of life can be full of surprises.,Cadillac Girls,0,0.0,117606,1.188807,0.918175,0.561292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,1,0,0,0,0
3118,3118,3118,3118,3118,225554,0.0,[],en,The Coriolis Effect,0.00323,[],[],3/26/1994,33.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Coriolis Effect,0,0.0,225554,4.634014,1.2,0.613534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0
3119,3119,3119,3119,3119,369390,0.0,"[{'name': 'Romance', 'id': 10749}, {'name': 'Comedy', 'id': 35}]",en,Cherry,0.00323,"[{'name': 'Cypress Films (I)', 'id': 43672}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/10/1999,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Cherry,0,0.0,369390,1.355997,0.915735,0.346062,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.0,1,0,0,0,0,0
3120,3120,3120,3120,3120,99846,0.0,"[{'name': 'Action', 'id': 28}, {'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}]",en,Moonshine County Express,0.003184,"[{'name': 'New World Pictures', 'id': 1950}, {'name': 'Universal Majestic Inc.', 'id': 80717}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/1/1977,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They Make It Every Night,Moonshine County Express,0,0.0,99846,1.59161,1.083639,0.819406,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6.0,1,0,0,0,0,0
3121,3121,3121,3121,3121,129209,0.0,"[{'name': 'Western', 'id': 37}, {'name': 'Comedy', 'id': 35}]",en,The Double-Barrelled Detective Story,0.001331,"[{'name': 'Saloon Productions', 'id': 95761}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/31/1965,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Double-Barrelled Detective Story,0,0.0,129209,1.072643,0.12,0.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12.0,1,0,0,0,0,0
3122,3122,3122,3122,3122,192158,0.0,"[{'name': 'Documentary', 'id': 99}, {'name': 'Music', 'id': 10402}]",en,Journey to Jerusalem,0.003052,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/17/1968,84.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Journey to Jerusalem,0,0.0,192158,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11.0,1,0,0,0,0,0
3123,3123,3123,3123,3123,323460,0.0,"[{'name': 'Crime', 'id': 80}, {'name': 'Drama', 'id': 18}]",en,The Devil's Sisters,0.001323,"[{'name': 'Mustang Productions', 'id': 86491}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1966,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,INDESCRIBABLE! UNBELIEVABLE! INCREDIBLE! but TRUE!,The Devil's Sisters,0,0.0,323460,0.4,0.091728,0.0504,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0
