id,adult,backdrop_path,belongs_to_collection,genres,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,vote_count,vote_average,movie_id,Actor1_pop,Actor2_pop,Actor3_pop
295354,FALSE,,,"[{'name': 'Documentary', 'id': 99}]",tt1151811,en,"Cornell, 1965",Lawrence Jordan's portrait of the reclusive artist Joseph Cornell.,0.001181,/fxKlEBDNpJx617sIo6prYpSvp2W.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/28/1978,7,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Cornell, 1965",0,0,295354,0.009072,2.00E-06,
348157,FALSE,,,"[{'name': 'Horror', 'id': 27}]",tt1460766,en,Berdella,The story of serial killer Bob Berdulla who was responsible for six murders.,0.005148,/wA4tvyWUF4iM4kbpczlxE2wVcZV.jpg,"[{'name': 'Northeast Film Group', 'id': 57707}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/10/2009,80,[],Released,,Berdella,0,0,348157,,,
232799,FALSE,,,"[{'name': 'Horror', 'id': 27}, {'name': 'Comedy', 'id': 35}]",tt2016284,en,Silly Scaries,"Prepare yourself to be scared silly! Three independent filmmakers join their talents to bring you the most goofy and gross anthology ever created! Your bones will rattle and your nerves will fry as you witness each spooky story: In MANNA FOR THE DAMNED two teenage boys decide the only way to ""get chicks"" is to become a Zombie. They learn the hard way that joining the league of the undead ain't all it's cracked up to be! In TREEHUGGERS a young couple lost in the woods befriends a band of hippies in hopes of obtaining directions back to their camp. However, after a drugged encounter with their new friends, their world is turned upside down and suddenly finding the way back just got a whole lot scarier! And finally, in DEAD ENDING a mourning widow travels to the cemetery to visit the grave of her late husband. But all is not what it seems when she is attacked and pursued by zombified locals. With the winding roads only taking her in circles she attempts to escape on foot.",0.010672,/ee5pntspMneXvmB2Hkz3xIfTaN4.jpg,"[{'name': 'RHR Home Video', 'id': 18007}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/31/2011,80,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Silly Scaries,0,0,232799,0.000204,1.00E-05,4.00E-06
25489,FALSE,,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",tt1316032,en,Barstool Cowboy,"An unemployed Cowboy who can't find love vows to stay on a barstool for three months. Shortly thereafter, he meets a young female art student and quickly forgets his misery. The pair begin to transform each other's worlds while spending time drinking, dancing and examining the mysteries of life. Will the Cowboy finally find love or should he have just stayed on his barstool?",0.005131,/9X39IA8HwV1MMnKV4k9EnO5TF50.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",3/14/2009,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Barstool Cowboy,0,0,25489,0.00635,0.002146,
52642,FALSE,,,"[{'name': 'Comedy', 'id': 35}]",,en,Kanah D'ha,"Kanah D’ha est une saga comique de 85 minutes mettant en vedette le comédien Réal Béland dans un rôle de composition inédit, celui d’un Canadien né dans le corps d'un Indien des Indes. Kanah D’ha, le personnage principal, est devenu une star en Inde en interprétant de façon spontanée quelques-uns des grands succès de la chanson québécoise. C’est toutefois à la suite d’une erreur de jugement que notre personnage principal se fait chasser de son pays d’origine et décide d’immigrer au Canada. L’entrée au pays s’avère plus difficile que prévue...",0.010536,/m7Vv63sDfHMzZPwPL1mgRpWYVoK.jpg,[],[],7/1/2010,90,[],Released,,Kanah D'ha,0,0,52642,0.041489,,
60472,FALSE,,,"[{'name': 'Drama', 'id': 18}]",,en,Reel Talent: First Films by Legendary Directors,"Disc One ====== 1. The Oval Portrait (1934), directed by Richard L. Bare 2. 1:42.08 - A Man and His Car (1966), directed by George Lucas 3. Electronic Labyrinth THX 1138 4EB (1967), directed by George Lucas 4. Freiheit (1966), directed by George Lucas 5. The Lift (1972), directed by Robert Zemeckis 6. A Field of Honor (1973), directed by Robert Zemeckis 7. Silent Night (year unknown), directed by James Foley, Jr. 8. Proof (1980), directed by Kevin Reynolds 9. Perfect Alibi (1989), directed by Steve Sommers ------------------------------------------------------------------ Disc Two ====== 10. Whatever It Takes (1988), directed by Jon Turteltaub 11. Broken Record (year unknown), directed by Shawn Levy 12. The Goodbye Place (1996), directed by Richard Kelly",0.004115,/uH3JzdWXst0n1gc2b5lRSGKfXzS.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/21/2007,188,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Discover the first films of famous directors.,Reel Talent: First Films by Legendary Directors,0,0,60472,,,
430793,FALSE,/cVvQAL9lj1qABqCfqR8CCQnaRFO.jpg,,"[{'name': 'Drama', 'id': 18}]",tt1179756,pt,1ª Vez 16 mm,"Miguel, a debutant director, and his young team live a series of tribulations during the shootings of their first film, which unrolls between Lisbon, Venice, Paris and Madrid.",0.006113,/npDcaA2UPGi35xMe5vnWjZQM7kg.jpg,"[{'name': 'Chiado Terrasse Filmes', 'id': 84572}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'PT', 'name': 'Portugal'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'FR', 'name': 'France'}]",11/13/2010,100,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,They wanted to make a film...,1st Time 16mm,0,0,430793,0.042336,0.004536,0.003734
60237,FALSE,,,"[{'name': 'Documentary', 'id': 99}]",tt0498379,en,Rank,"Seven days, 45 finalists, one World Champion. Shot on location in Las Vegas, Nevada, Rank takes us from the ranch to the arena for the struggle of the three highest-ranking bull riders competing for the title of PBR World Champion. The three contenders: Justin McBride, a third generation bull rider; Mike Lee, 21 year-old born-again Christian and 34 year-old Brazilian Adriano Moraes, already a two-time PBR World Champion, who has been riding since the age of 18 and is now in the twilight of his bull riding career. This documentary brings the reality of this hazardous sport into focus for the first time. From preparations to ride through severe injuries and finally, victory for one: a gold belt buckle and a check for one million dollars.",0.010276,/jvHe97kjComAxAzX8PxFIqhLRYS.jpg,[],[],1/1/2006,90,[],Released,"9 Seconds, 1 Champion",Rank,0,0,60237,,,
44225,FALSE,/eRcRKTGHcpL8VpAgBhzJhQ2amRa.jpg,,"[{'name': 'Action', 'id': 28}, {'name': 'Horror', 'id': 27}, {'name': 'Thriller', 'id': 53}]",tt1168696,en,Boston Girls,"A pair of friends from Boston kick off their New Year by making a pact to murder the people who have mistreated them in this darkly comic thriller.When the slaughter starts,their ex-boyfriends will wish they'd been faithful.",0.006094,/dTAHQ4QrEnOcaKCXgqKiHdNWYHb.jpg,[],[],1/1/2010,0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Boston Girls,0,0,44225,2.795995,0.52,0.000296
392595,FALSE,,,"[{'name': 'Horror', 'id': 27}]",,en,Shadow Man,An atmospheric horror short film about a young boy who discovers the truth about the childhood legend of the Shadow Man.,0.009885,,[],[],11/27/2011,11,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An atmospheric horror short film about a young boy who discovers the truth about the childhood legend of the Shadow Man.,Shadow Man,0,0,392595,1.676492,0.4,1.00E-06
348172,FALSE,,,"[{'name': 'Horror', 'id': 27}]",tt0185220,en,Caress of the Vampire 2,"Billy, a long dormant vampire, is accidentally revived by human blood. He teams up with ghoulish woman, a mad podiatrist and a record producer to create an album of surf music to assault the charts.",0.00988,/2aqOnI2UvFc5QWGw4ODsfhxjpMI.jpg,"[{'name': 'EI Video', 'id': 57722}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1996,75,[],Released,,Caress of the Vampire 2,0,0,348172,0.12,0.000202,0.000112
56024,FALSE,/kmDqckrCj71zwdQc2aVz4ygvKJQ.jpg,,"[{'name': 'Comedy', 'id': 35}]",tt0955381,en,Off the Ledge,"Sex, drugs and suicidal tendencies... HAPPY NEW YEAR! This ensemble driven dramedy revolves around an eccentric New Years Eve Party, where the Party-Goers are oblivious to the true atmosphere of pain amid the celebration of ""life"".",0.009815,/2PilfsSZrMHINZuFNXUDSJ6ieGf.jpg,[],[],1/1/2009,0,[],Released,"Sex, drugs & suicidal tendencies... HAPPY NEW YEAR!",Off the Ledge,0,0,56024,0.698432,0.131572,0.12
309401,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt0080740,en,Fish Hawk,"A hardened and embittered man turns his life around with the help of a farm boy in this uplifting family tale. Down on his luck and dependent on booze, Native American Fish Hawk (Will Sampson) changes his fate when he accepts a job hunting down a bear that's been killing local livestock. His temporary residence with the Boggs family brings young Corby (Charles Fields) into his life, and the boy's friendship gives Fish Hawk a new reason to live.",0.009806,/7hFYpgtgQyF3LjONS1sRlE9TBKn.jpg,"[{'name': 'Canadian Film Development Corporation (CFDC)', 'id': 4952}, {'name': 'Stanley Chase Productions', 'id': 24336}, {'name': 'Fish Hawk Productions', 'id': 76691}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1/25/1980,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An Adventure of the Heart,Fish Hawk,0,0,309401,0.744946,0.025246,0.0216
47521,FALSE,/3suwkkS2dwDOvTVxrmSOjvxUahd.jpg,,"[{'name': 'Comedy', 'id': 35}]",tt0813537,en,Military Intelligence and You!,"Major Nick Reed is an intrepid analyst for Army Intelligence. It's his job to locate a secret enemy base whose fighters - the dreaded Ghost Squadron - attack our bombers. Complicating his efforts is a chance meeting with his former love, Lt. Monica Tasty, and her current beau, Major Mitch Dunning. Can Reed find the fighter base in time for the 4th Armoured to attack...",0.004046,/lOeyeEfcPe4jcxoFl7suZ8jZ5k9.jpg,[],[],7/1/2006,78,[],Released,,Military Intelligence and You!,0,0,47521,2.006816,0.615932,0.2184
201581,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt0120593,en,The Autumn Heart,"When a school bus driving woman (Tyne Daly) has a heart attack, she makes one request of her three daughters (Ally Sheedy, Marla Sucharetza, Marceline Hugo) - she wants them to find their long lost brother, who was taken away by their father (Jack Davidson) 16 years ago. What they discover is that while they have struggled, their father has become a wealthy man and their brother is in school at Harvard.",0.00204,/4qsYYKHfgNvK3MI1KUA7AJsraYx.jpg,"[{'name': 'Film Cellar', 'id': 15012}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/27/1999,110,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sister Forever,The Autumn Heart,0,0,201581,2.095641,1.271565,0.57112
62361,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt0277171,en,My Dinner with Jimi, ,0.003028,/8L4B88FsSVXqcrCEMBhW5OBPOtM.jpg,[],[],2/16/2003,90,[],Released,,My Dinner with Jimi,0,0,62361,0.000512,,
28357,FALSE,/5hjv4sjKlTmfZ1K8IXCNdwbsmeT.jpg,,"[{'name': 'Romance', 'id': 10749}]",,en,Flakes,"We spent last winter breaking trail into the backcountry with some of the top telemark skiers in the world like Nick DeVore, Andy Jacobsen, Jason West, Will Cardamone, Megan Michelson and many others.",0.00502,/2oOt5BEPCeIzfc1BugffE7vL9HH.jpg,"[{'name': 'powderwhore', 'id': 4789}]",[],7/1/2009,0,[],Released,,Flakes,0,0,28357,,,
98387,FALSE,,,"[{'name': 'Western', 'id': 37}]",tt0069688,en,Alien Thunder,The true story of Canadian Mountie Dan Candy's pursuit of a Native American that killed his partner.,0.009338,/fVgwquBmhMVp6pScEvoHUuYOXyH.jpg,"[{'name': 'Onyx Films', 'id': 2203}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2/23/1974,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Alien Thunder,0,0,98387,5.108341,1.043587,0.803443
25521,FALSE,/dzCV7WDAqR6N0FHOO3duHDr21F9.jpg,,"[{'name': 'Comedy', 'id': 35}]",tt0464137,en,Baja Beach Bums,"A cocky dot-commer hits rock bottom and has to patch his life together with what's at his disposal; a beach, a bus, some beer, and a burro. With the help of some surfers he learns to enjoy the here and now... wherever that may be.",0.004999,/9VfnYMEU8eOChnT9rmBJC6Frscn.jpg,[],[],1/1/2009,88,[],Released,"A Bus, A Burro, A Beer ... You Get The Idea.",Baja Beach Bums,0,0,25521,,,
328260,FALSE,,,"[{'name': 'Documentary', 'id': 99}, {'name': 'History', 'id': 36}]",tt1517831,en,Skinhead Cross Culture,"The first American documentary about Traditional (Non-Racist) Skinheads. Focuses on the 'cross of cultures' that came together to form the Skinhead identity: The origins of the Skinhead scene in England, its roots in Jamaican Reggae and Ska (mid-'60s) to its revival and global impact with 2 Tone, Punk, Oi, and Hardcore (late '70s to present day). Features interviews and live concert footage by current bands across these various musical genres in the United States, England and Germany; discussing their viewpoints on Skinhead, its Working Class values, and its continuing relevance around the world.",0.004989,/spmUF1JY4VBn4PB13M7wMc7IUO3.jpg,"[{'name': 'Unified Pride Video', 'id': 91574}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/26/2009,71,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nothing True Ever Dies,Skinhead Cross Culture,0,0,328260,,,
43422,FALSE,/exl1yjXFhPA1O2HGiBlBmEAn19e.jpg,,"[{'name': 'Drama', 'id': 18}, {'name': 'Foreign', 'id': 10769}]",tt0150789,en,Gringuito,"Gringuito tells the story of Ivan, a kid whose family decides to go back to Chile from New York, after at least a decade away. Ivan of course is not quite the Chilean kid his grandparents would like him to be: he sulks, misses the Opera, finds things odd and ugly, acting like a real ""little gringo"" (hence the title).",0.009057,/dXJDOTyojz9EndIFWRBZnTLZtyI.jpg,[],"[{'iso_3166_1': 'CL', 'name': 'Chile'}]",1/1/1998,100,"[{'iso_639_1': 'es', 'name': 'Español'}]",,,Gringuito,0,0,43422,,,
123029,FALSE,,,"[{'name': 'Drama', 'id': 18}, {'name': 'Romance', 'id': 10749}]",tt1712563,en,Promises Written in Water,"Promises Written in Water is an extremely stripped down abstract romantic story of a man and a woman, both in crisis. Kevin (Vincent Gallo) is a long-time, professional assassin, specializing in the termination of life. Mallory (Delfine Bafort) is a wild, poetic, beautiful young woman confronting her terminal illness and eventual suicide. She reaches out to Kevin to take responsibility for her corpse once she passes, requesting his protection of her dead body's dignity until her cremation. Kevin's acceptance of this request causes uncomfortable self-reflection and changes the lens through which he views death.",0.005965,/dGgHZCwBrF2yRGNuNTNTKjHMZtu.jpg,"[{'name': 'Vincent Gallo Productions', 'id': 23756}, {'name': 'Gray Daisy Films', 'id': 95354}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/7/2010,75,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Promises Written in Water,0,0,123029,2.124324,0.918719,0.336
32226,FALSE,/9pLnI5JXAmJFgW7atiu7oni8458.jpg,,"[{'name': 'Drama', 'id': 18}]",tt0826559,en,The Indian,"""The Indian"" is a touching drama about a negligent father who must face the son he abandoned years earlier, and the emotional wreckage he caused, in order to obtain a life-saving transplant.",0.003962,/zwwg0HHUDwkwXMlq3MD0SHNAutT.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2007,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Indian,0,0,32226,0.54081,0.24079,0.029081
281588,FALSE,,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Family', 'id': 10751}]",tt0190829,en,Tiger,,0.008917,/fBlnTYHG6ElfSAymsTVASG05v6t.jpg,"[{'name': 'Rojak Films', 'id': 16078}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1997,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Tiger,0,0,281588,0.808317,0.755213,0.170731
29758,FALSE,,,"[{'name': 'Comedy', 'id': 35}]",tt0871857,en,Chasing Butterflies,"Mother stands in for a runaway bride and marries the groom by proxy, then both set out to convince her daughter to reconsider. Later they mistake the missing bride and her companion for two escaped convicts and pursue them with a sex obsessed teenage boy in tow. All paths cross at a remote motel run by a jilted church deacon.",0.005946,/7dLZmzKp3ORqLZptDWuyPTCoapG.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/22/2009,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Chasing Butterflies,0,0,29758,0.00635,8.80E-05,0
135771,FALSE,,,"[{'name': 'Drama', 'id': 18}, {'name': 'Comedy', 'id': 35}]",tt0159544,en,Madame Wang's,"Madame Wang's is a story about a Sadomachistic East German, (played by Patrick Shoene) who comes to L.A. looking for Jane Fonda to help lead the revolution.",0.008527,/hE8ZA6RdKKhsPGAIzsDbUrenPje.jpg,"[{'name': 'Morrissey-Simmons Production', 'id': 69181}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1981,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Madame Wang's,0,0,135771,0.012446,2.00E-06,1.00E-06
407910,FALSE,,,"[{'name': 'Romance', 'id': 10749}, {'name': 'Comedy', 'id': 35}]",tt1691335,en,Peaches,"Wendy Raquel Robinson and Dorien Wilson star in this sexy comedy about a married family man whose obsession with a seductive beauty threatens to undue everything he's worked towards for the last twenty years. Ronald Sams (Wilson) has lusted after the flirtatious sexpot they call Peaches (Robinson) for a good two decades. After a chance meeting with the object of his lusty affections, the once-devoted family man becomes singularly fixated on making his deepest fantasies a reality. But what Ronald doesn't realize that despite her saccharine name and seductive smile, this stunner isn't so sweet on the inside - in fact, she's downright dangerous. Increasingly isolated from his friends and family as a result of his longtime hang-up, Ronald must now scramble to make things right with those he loves before jealousy and hurt feelings lead to long-term resentment.",0.008504,/ts0kgbDGk4wQy9dbacgwbbzUbYs.jpg,"[{'name': ""Whale Watchin' Entertainment"", 'id': 79643}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/7/2008,90,[],Released,,Peaches,0,0,407910,0.781739,0.4,0.197319
47602,FALSE,,,"[{'name': 'Action', 'id': 28}, {'name': 'Adventure', 'id': 12}, {'name': 'Drama', 'id': 18}, {'name': 'Foreign', 'id': 10769}]",tt0810812,en,Court of Lonely Royals,"A group of disaffected twenty-somethings occupy a dystopic, hyper-urban Australia. They spend their time eating udon noodles, listening to Swedish pop music and committing mass executions for the police.",0.003896,/tPVONzDdWsImPW3lCqaXNocI5eg.jpg,[],[],8/21/2007,90,[],Released,,Court of Lonely Royals,0,0,47602,0.002807,3.00E-06,1.00E-06
44577,FALSE,/17IOk30GEaMQugXUax8H7i8JmMn.jpg,,"[{'name': 'Comedy', 'id': 35}]",tt1248957,en,Dumping Lisa,"Marty Cutter and LaDon Love are a couple of conniving slackers who earn their living ""dumping"" girlfriends of confrontation challenged men. When Jerry Skinner shows up at their door to hire ""Booty Boot"" to help extract him from his main squeeze, Marty and LaDon figure he's just another easy mark and money machine. They even train Jerry to perform the ""dump"" himself. Piece of cake. Except they weren't counting on encountering Jerry's lady, Lisa Klinger. No matter how much they coach Jerry in the fine art of ""the dump"", he keeps failing. Miserably. None of Booty Boot's usual sure-fire techniques and tactics are doing the trick--somehow Lisa manages to fend them off and frustrate their efforts.",0.00835,/rEvQq1KEyc78eQLaSr05gMqg5mw.jpg,[],[],8/17/2010,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Rumored,Blowing her off can be hard to swallow,Dumping Lisa,0,0,44577,0.04536,0.0108,0.004601
94367,FALSE,/rHa0L6uD42Ml9DFkQhG0G0BFpzM.jpg,,"[{'name': 'Comedy', 'id': 35}, {'name': 'Drama', 'id': 18}]",,en,Dirty Old Town,The Bowery becomes a nexus of shattered dreams when a merchant has 72 hours to pay his rent.,0.00589,/xB2evOUHsiIxV1oTXdJN8aeVftK.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2010,0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Dirty Old Town,0,0,94367,0.0108,0.00324,0.00324
47597,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt1337610,en,The Eddie Black Story,"Eddie Black is a first year college student on the honor role, but after financial hardship and a broken heart, he attempts refuge in a street gang called Decepticons.",0.005885,/911golcwNF9fzQbzd7taXhaH4QA.jpg,[],[],12/29/2009,85,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Eddie Black Story,0,0,47597,,,
348165,FALSE,,,"[{'name': 'Horror', 'id': 27}]",tt1846531,en,Defiled,"A teenager, Cassidy, is asked by her parents to watch over her younger sister when they leave for the weekend. Once they are gone Cassidy solicits strangers over the Internet for rough sex by posting her address and phone number online but it all goes wrong when she is stalked by a masked killer.",0.00824,/o119ZS5bYaPzm2SDF40aJAHRNSd.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/2010,85,[],Released,,Defiled,0,0,348165,,,
312714,FALSE,,,"[{'name': 'Crime', 'id': 80}, {'name': 'Comedy', 'id': 35}]",tt1579303,en,A Glaring Emission,"Brian Torro (Sean Dennison) has built his career -- and his sizable fortune -- on his ability to make people believe anything. When a client (Joe Reed) uncovers his ruse by chance and tries to blackmail him for 50 million euros, Torro's only got a week to turn the tables. Director Aaron Moorhead also co-wrote the screenplay for this independent drama about the fine art of B.S. -- and the business of carbon emissions.",0.005883,,"[{'name': 'AM Films', 'id': 24189}, {'name': 'Babalu Productions', 'id': 92901}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/29/2010,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Glaring Emission,0,0,312714,0.021168,0.004536,7.00E-06
446985,FALSE,,,"[{'name': 'Action', 'id': 28}, {'name': 'Thriller', 'id': 53}]",tt1522238,pt,Pedaço de Papel,"Greed, power, innocence, tragedy. Following the path of a money bill, since its printing until its final destination, the audience is introduced to the extremes our society is made of. How far would you go for a piece of paper?",0.005882,/amoKNe7ZMqHJxBeaUh56HsQzg6N.jpg,[],"[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",8/1/2010,18,[],Released,How far would you go for a piece of paper?,Piece of Paper,0,0,446985,0,,
218337,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt0479873,en,Bulldog In The White House,"""Bulldog in the Whitehouse"" takes political satire to obscene new heights: portraying the Bush administration as a cabal of lustful and traitorous gay men who are too busy having sex to notice the empire crumbling down around them. An explosive and darkly comic adaptation of Choderlos de Laclos' novel Dangerous Liaisons, the film's web of sex and deceit centers on Bulldog, a hustler who seduces his way into the Washington press corps to gain access to the halls of the political elite. At the bidding of his puppet master, a corpulent and power mad Karl Rove, Bulldog engages in manipulative trysts with Whitehouse hotties like the demure press secretary, the religious leader and the confused, imbecilic good ol' boy president himself.",0.003872,/uHpBDYtXpwGKAdx8s9IkwQBejjW.jpg,"[{'name': 'Bangor Films', 'id': 16588}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/28/2006,80,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bulldog In The White House,0,0,218337,0.0216,0.001736,0
60368,FALSE,,,"[{'name': 'Action', 'id': 28}, {'name': 'Thriller', 'id': 53}]",tt0403279,en,Max Havoc: Ring of Fire,"Max, having forsaken his life as a former world kick-boxing champion to redefine himself as a world class photographer, is on his way to photograph top tennis star and athlete Suzy Blaine. While on assignment, Max uncovers a crime ring and relies on his skills as a martial artist to set the situation straight.",0.007967,/yWzgqueS9788BwbE6dXw8KgExEg.jpg,[],[],7/28/2006,89,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Max Havoc: Ring of Fire,0,0,60368,1.222361,1.047463,0.655382
268806,FALSE,/sN1U203TryxfyxR7fADn0khInQu.jpg,,"[{'name': 'Drama', 'id': 18}]",tt1062975,en,Too Saved,"Lisa is a young, Christian woman. Bobby, her boyfriend, however, is a street hoodlum. Lisa prays constantly that Bobby will accept God in his life. She soon gets what she wants, but discovers that Bobby's conversion means that she has to get her life in order as well. As a result, she is forced to resolve not only her relationship with Bobby, but with everyone in her life.",0.007914,/vAVSPiEX31eofOWP3agSeAHNKIq.jpg,[],[],3/24/2007,0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Be careful what you ask God for, because He might just give it to you.",Too Saved,0,0,268806,,,
36585,FALSE,/sMqirRaHP3mNqdOASZCheq6ODNr.jpg,,"[{'name': 'Comedy', 'id': 35}]",,en,Unemployed,"Jamal and Dex, out of work actors, come to terms with reality when they realize they've been pursuing their dreams for over ten years and still haven't booked a single speaking role. When the two run out of cash and face eviction they hit the pavement in search of a job. With no experience, no skill set and little ambition, the audience gets a front row seat to this hilarious journey in which these two characters can't seem to catch a break",0.004842,/eogfI20ZmqeO7A4HHaidaNDULY8.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/23/2008,94,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Unemployed,0,0,36585,0.000107,0,
206994,FALSE,/zFFu3KQpjK5TkgCAMXzg9F2ZF5B.jpg,,"[{'name': 'Action', 'id': 28}]",tt0208074,en,Crash and Byrnes,"Retired CIA operative Jack ""Crash"" Riley  is called back into action when a deadly and beautiful bio-terrorist threatens to loose a virus that could destroy an entire nation. Paired with a young DEA agent named Roman Byrnes who has a reputation for being a loose canon, Riley must stop this wily terrorist before she unleashes one of the world's deadliest viruses",0.007738,/j5uYDxIlSWrQrwKG7c1uueyNCaK.jpg,"[{'name': 'Regent Entertainment', 'id': 1341}, {'name': 'Shavick Entertainment', 'id': 4679}, {'name': 'Crash & Byrnes Productions', 'id': 15466}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",12/12/2000,0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Terrorism doesn't stand a chance… if they don't kill each other first.,Crash and Byrnes,0,0,206994,0.765752,0.412029,0.023668
49234,FALSE,,,"[{'name': 'Comedy', 'id': 35}]",tt1131740,en,Mr. Art Critic,"You know that one art critic you love to hate? The critic whose sole mission in life seems to be savaging the dreams of artists, curators and gallery owners everywhere? The critic who has learned, by heart, every possible snarky synonym for ""bad"" but couldn't spit out the word ""good"" even as flames licked at his stake-bound feet? The critic who we suspect hasn't enjoyed a 'romantic interlude' since 1992 and would, given the the opportunity, unapologetically slam his own mother's work hanging at the local district library? Yes. ""Mr. Art Critic"" is that heinous guy.",0.003803,/zsKkS9FRucnWWvLrB9l9oGXVlky.jpg,[],[],3/1/2008,0,[],,,Mr. Art Critic,0,0,49234,,,
41643,FALSE,,,"[{'name': 'Drama', 'id': 18}]",tt0106590,en,Combination Platter,"Combination Platter tells the story of a Chinese restaurant in the New York City area and its employees. One of these workers is Robert, an illegal immigrant, who is desperately seeking a green card. His best route to attain this goal, he admits, is to marry an American woman. When an attempt to offer $25,000 to a Chinese-American woman in exchange for marriage fails, he reluctantly agrees to meet an Anglo-American woman, Claire. Thus, there are scenes of the dating couple intermingled with real-to-life scenarios from the restaurant. The viewer glimpses interesting and irate customers, after work gatherings, kitchen mayhem and more. But, will Robert attain residency in this country before the Immigration service catches up to him?",0.007403,/qB8grjo40vqmoTx0ptQDilQyqGK.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/1/1993,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Combination Platter,0,0,41643,,,
